OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount
ORD_002430,CUST_0089,PROD_0122,2022-08-01,1,312.53,312.53
ORD_002431,CUST_0190,PROD_0008,2022-11-10,3,261.87,785.61
ORD_002432,CUST_0068,PROD_0022,2024-05-09,1,213.0,213.0
ORD_002433,CUST_0029,PROD_0114,2022-05-08,3,14.55,43.65
ORD_002434,CUST_0050,PROD_0140,2023-07-23,2,313.64,627.28
ORD_002435,CUST_0336,PROD_0158,2022-02-04,3,89.74,269.22
ORD_002436,CUST_0429,PROD_0173,2023-10-11,2,181.72,363.44
ORD_002437,CUST_0464,PROD_0151,2024-01-21,5,204.19,1020.95
ORD_002438,CUST_0008,PROD_0171,2024-04-05,4,535.43,2141.72
ORD_002439,CUST_0429,PROD_0171,2022-05-06,1,535.43,535.43
ORD_002440,CUST_0099,PROD_0195,2024-10-24,2,26.99,53.98
ORD_002441,CUST_0374,PROD_0069,2022-06-21,2,317.45,634.9
ORD_002442,CUST_0228,PROD_0012,2023-07-19,5,112.4,562.0
ORD_002443,CUST_0102,PROD_0177,2024-11-01,5,360.73,1803.65
ORD_002444,CUST_0383,PROD_0001,2023-09-30,3,28.84,86.52
ORD_002445,CUST_0288,PROD_0090,2022-08-30,3,219.12,657.36
ORD_002446,CUST_0239,PROD_0146,2022-06-26,5,119.37,596.85
ORD_002447,CUST_0477,PROD_0119,2022-06-30,1,158.52,158.52
ORD_002448,CUST_0471,PROD_0024,2023-01-09,1,161.69,161.69
ORD_002449,CUST_0096,PROD_0082,2022-02-11,2,98.5,197.0
ORD_002450,CUST_0404,PROD_0003,2023-03-22,3,206.06,618.18
ORD_002451,CUST_0236,PROD_0021,2023-05-21,3,110.25,330.75
ORD_002452,CUST_0429,PROD_0175,2023-01-27,2,154.58,309.16
ORD_002453,CUST_0159,PROD_0014,2024-02-16,3,136.14,408.42
ORD_002454,CUST_0092,PROD_0072,2022-10-15,5,278.99,1394.95
ORD_002455,CUST_0162,PROD_0106,2023-04-08,2,23.06,46.12
ORD_002456,CUST_0140,PROD_0052,2022-12-29,4,178.7,714.8
ORD_002457,CUST_0226,PROD_0068,2022-07-09,4,36.76,147.04
ORD_002458,CUST_0182,PROD_0149,2024-01-15,3,228.02,684.06
ORD_002459,CUST_0396,PROD_0165,2024-12-07,6,402.98,2417.88
ORD_002460,CUST_0352,PROD_0044,2022-03-17,5,98.96,494.8
ORD_002461,CUST_0198,PROD_0040,2023-03-08,4,53.4,213.6
ORD_002462,CUST_0178,PROD_0166,2023-08-15,2,105.85,211.7
ORD_002463,CUST_0176,PROD_0180,2024-10-28,5,18.45,92.25
ORD_002464,CUST_0425,PROD_0191,2023-07-05,1,133.98,133.98
ORD_002465,CUST_0263,PROD_0198,2023-03-08,3,315.86,947.58
ORD_002466,CUST_0112,PROD_0120,2023-06-19,1,374.53,374.53
ORD_002467,CUST_0473,PROD_0030,2024-11-24,2,183.28,366.56
ORD_002468,CUST_0240,PROD_0151,2023-10-24,3,204.19,612.57
ORD_002469,CUST_0289,PROD_0097,2022-03-11,3,182.48,547.44
ORD_002470,CUST_0360,PROD_0027,2024-01-05,1,409.16,409.16
ORD_002471,CUST_0082,PROD_0108,2024-08-31,3,559.38,1678.14
ORD_002472,CUST_0173,PROD_0166,2022-07-25,2,105.85,211.7
ORD_002473,CUST_0468,PROD_0092,2023-09-20,2,126.88,253.76
ORD_002474,CUST_0240,PROD_0140,2023-01-17,1,313.64,313.64
ORD_002475,CUST_0225,PROD_0158,2024-07-23,5,89.74,448.7
ORD_002476,CUST_0295,PROD_0178,2024-06-09,4,174.45,697.8
ORD_002477,CUST_0243,PROD_0063,2023-06-02,3,56.6,169.8
ORD_002478,CUST_0308,PROD_0087,2024-09-15,4,69.28,277.12
ORD_002479,CUST_0154,PROD_0011,2023-04-25,5,385.97,1929.85
ORD_002480,CUST_0056,PROD_0108,2024-05-22,3,559.38,1678.14
ORD_002481,CUST_0489,PROD_0148,2024-03-31,5,166.46,832.3
ORD_002482,CUST_0015,PROD_0042,2024-11-14,3,235.86,707.58
ORD_002483,CUST_0454,PROD_0153,2024-12-09,3,408.84,1226.52
ORD_002484,CUST_0291,PROD_0193,2022-10-13,2,191.24,382.48
ORD_002485,CUST_0340,PROD_0086,2022-04-21,1,110.75,110.75
ORD_002486,CUST_0159,PROD_0197,2022-10-17,3,160.7,482.1
ORD_002487,CUST_0235,PROD_0102,2022-12-05,4,182.36,729.44
ORD_002488,CUST_0076,PROD_0052,2022-12-19,4,178.7,714.8
ORD_002489,CUST_0095,PROD_0061,2023-02-21,4,379.34,1517.36
ORD_002490,CUST_0047,PROD_0186,2023-05-17,2,258.0,516.0
ORD_002491,CUST_0351,PROD_0143,2024-02-06,1,426.01,426.01
ORD_002492,CUST_0245,PROD_0041,2023-12-07,1,204.61,204.61
ORD_002493,CUST_0352,PROD_0101,2023-03-12,4,81.95,327.8
ORD_002494,CUST_0343,PROD_0097,2024-08-07,2,182.48,364.96
ORD_002495,CUST_0391,PROD_0025,2024-03-04,2,174.34,348.68
ORD_002496,CUST_0163,PROD_0196,2022-10-01,4,234.11,936.44
ORD_002497,CUST_0396,PROD_0084,2023-08-03,4,259.19,1036.76
ORD_002498,CUST_0306,PROD_0101,2024-12-29,1,81.95,81.95
ORD_002499,CUST_0343,PROD_0190,2022-02-25,2,120.46,240.92
ORD_002500,CUST_0454,PROD_0156,2022-12-31,2,120.53,241.06
ORD_002501,CUST_0175,PROD_0129,2022-01-04,5,177.5,887.5
ORD_002502,CUST_0307,PROD_0193,2024-03-26,1,191.24,191.24
ORD_002503,CUST_0331,PROD_0059,2022-10-10,4,94.69,378.76
ORD_002504,CUST_0097,PROD_0012,2023-03-09,3,112.4,337.2
ORD_002505,CUST_0223,PROD_0024,2023-11-27,6,161.69,970.14
ORD_002506,CUST_0218,PROD_0039,2023-08-07,3,487.3,1461.9
ORD_002507,CUST_0199,PROD_0173,2024-09-11,1,181.72,181.72
ORD_002508,CUST_0134,PROD_0108,2023-01-03,2,559.38,1118.76
ORD_002509,CUST_0204,PROD_0175,2024-11-25,1,154.58,154.58
ORD_002510,CUST_0043,PROD_0089,2022-07-27,4,469.65,1878.6
ORD_002511,CUST_0412,PROD_0004,2022-11-26,3,93.45,280.35
ORD_002512,CUST_0260,PROD_0099,2024-07-20,1,399.69,399.69
ORD_002513,CUST_0249,PROD_0168,2024-04-02,4,439.08,1756.32
ORD_002514,CUST_0395,PROD_0014,2023-09-13,4,136.14,544.56
ORD_002515,CUST_0133,PROD_0190,2022-08-26,5,120.46,602.3
ORD_002516,CUST_0414,PROD_0116,2024-10-25,3,401.54,1204.62
ORD_002517,CUST_0400,PROD_0122,2023-11-18,8,312.53,2500.24
ORD_002518,CUST_0058,PROD_0046,2024-05-18,5,64.07,320.35
ORD_002519,CUST_0389,PROD_0099,2022-06-13,2,399.69,799.38
ORD_002520,CUST_0004,PROD_0087,2023-06-13,2,69.28,138.56
ORD_002521,CUST_0264,PROD_0158,2024-07-20,4,89.74,358.96
ORD_002522,CUST_0025,PROD_0119,2023-07-31,1,158.52,158.52
ORD_002523,CUST_0063,PROD_0126,2024-07-31,3,84.19,252.57
ORD_002524,CUST_0026,PROD_0154,2024-01-27,3,284.18,852.54
ORD_002525,CUST_0218,PROD_0087,2023-08-30,1,69.28,69.28
ORD_002526,CUST_0278,PROD_0069,2023-01-02,3,317.45,952.35
ORD_002527,CUST_0183,PROD_0107,2022-02-05,4,79.38,317.52
ORD_002528,CUST_0167,PROD_0077,2022-03-14,5,34.01,170.05
ORD_002529,CUST_0058,PROD_0092,2022-03-16,5,126.88,634.4
ORD_002530,CUST_0379,PROD_0102,2023-05-25,2,182.36,364.72
ORD_002531,CUST_0044,PROD_0137,2022-07-13,2,237.04,474.08
ORD_002532,CUST_0373,PROD_0038,2024-10-07,4,116.72,466.88
ORD_002533,CUST_0458,PROD_0071,2023-12-09,6,139.03,834.18
ORD_002534,CUST_0125,PROD_0188,2024-12-08,7,384.35,2690.45
ORD_002535,CUST_0040,PROD_0084,2024-02-03,1,259.19,259.19
ORD_002536,CUST_0076,PROD_0156,2022-07-27,4,120.53,482.12
ORD_002537,CUST_0263,PROD_0186,2022-06-11,3,258.0,774.0
ORD_002538,CUST_0475,PROD_0164,2023-09-11,4,154.06,616.24
ORD_002539,CUST_0206,PROD_0006,2023-01-12,3,234.09,702.27
ORD_002540,CUST_0370,PROD_0168,2022-06-12,4,439.08,1756.32
ORD_002541,CUST_0495,PROD_0030,2023-01-28,5,183.28,916.4
ORD_002542,CUST_0134,PROD_0078,2024-11-18,8,335.3,2682.4
ORD_002543,CUST_0125,PROD_0178,2022-04-11,3,174.45,523.35
ORD_002544,CUST_0294,PROD_0122,2023-03-17,4,312.53,1250.12
ORD_002545,CUST_0141,PROD_0192,2023-01-16,3,183.57,550.71
ORD_002546,CUST_0257,PROD_0172,2022-04-04,5,196.82,984.1
ORD_002547,CUST_0205,PROD_0047,2023-08-07,3,568.38,1705.14
ORD_002548,CUST_0003,PROD_0105,2023-03-01,1,54.51,54.51
ORD_002549,CUST_0401,PROD_0107,2022-09-23,3,79.38,238.14
ORD_002550,CUST_0137,PROD_0119,2023-10-14,1,158.52,158.52
ORD_002551,CUST_0114,PROD_0058,2022-02-07,3,409.91,1229.73
ORD_002552,CUST_0114,PROD_0017,2023-08-13,5,359.59,1797.95
ORD_002553,CUST_0424,PROD_0118,2024-05-11,5,156.21,781.05
ORD_002554,CUST_0169,PROD_0139,2024-03-07,4,288.53,1154.12
ORD_002555,CUST_0477,PROD_0143,2022-01-26,3,426.01,1278.03
ORD_002556,CUST_0175,PROD_0082,2023-12-11,5,98.5,492.5
ORD_002557,CUST_0438,PROD_0191,2024-10-18,2,133.98,267.96
ORD_002558,CUST_0273,PROD_0179,2022-12-15,5,217.84,1089.2
ORD_002559,CUST_0017,PROD_0170,2022-06-10,4,251.97,1007.88
ORD_002560,CUST_0288,PROD_0089,2022-06-20,2,469.65,939.3
ORD_002561,CUST_0383,PROD_0136,2024-01-27,3,85.69,257.07
ORD_002562,CUST_0150,PROD_0193,2023-10-08,4,191.24,764.96
ORD_002563,CUST_0346,PROD_0120,2022-03-02,2,374.53,749.06
ORD_002564,CUST_0320,PROD_0150,2022-12-08,7,121.02,847.14
ORD_002565,CUST_0221,PROD_0107,2022-02-17,3,79.38,238.14
ORD_002566,CUST_0285,PROD_0191,2024-10-02,2,133.98,267.96
ORD_002567,CUST_0193,PROD_0138,2022-09-27,4,433.45,1733.8
ORD_002568,CUST_0311,PROD_0032,2022-07-18,4,132.5,530.0
ORD_002569,CUST_0112,PROD_0055,2022-08-15,5,168.44,842.2
ORD_002570,CUST_0149,PROD_0046,2022-11-22,6,64.07,384.42
ORD_002571,CUST_0181,PROD_0193,2023-03-22,4,191.24,764.96
ORD_002572,CUST_0462,PROD_0154,2023-07-26,3,284.18,852.54
ORD_002573,CUST_0395,PROD_0093,2022-08-05,3,118.47,355.41
ORD_002574,CUST_0258,PROD_0138,2024-12-26,5,433.45,2167.25
ORD_002575,CUST_0207,PROD_0127,2024-08-08,3,233.49,700.47
ORD_002576,CUST_0423,PROD_0116,2022-11-18,2,401.54,803.08
ORD_002577,CUST_0002,PROD_0137,2023-11-16,6,237.04,1422.24
ORD_002578,CUST_0350,PROD_0026,2024-02-25,5,17.96,89.8
ORD_002579,CUST_0335,PROD_0108,2024-05-06,4,559.38,2237.52
ORD_002580,CUST_0097,PROD_0163,2022-03-01,5,97.58,487.9
ORD_002581,CUST_0115,PROD_0036,2024-10-27,1,86.72,86.72
ORD_002582,CUST_0307,PROD_0147,2024-04-17,1,21.02,21.02
ORD_002583,CUST_0167,PROD_0157,2023-05-27,2,169.97,339.94
ORD_002584,CUST_0292,PROD_0161,2024-08-24,1,183.29,183.29
ORD_002585,CUST_0488,PROD_0095,2022-02-16,5,553.24,2766.2
ORD_002586,CUST_0453,PROD_0168,2024-03-08,5,439.08,2195.4
ORD_002587,CUST_0262,PROD_0050,2022-11-27,5,40.56,202.8
ORD_002588,CUST_0448,PROD_0062,2022-12-25,7,258.85,1811.95
ORD_002589,CUST_0472,PROD_0052,2023-10-23,2,178.7,357.4
ORD_002590,CUST_0151,PROD_0017,2022-03-05,2,359.59,719.18
ORD_002591,CUST_0296,PROD_0119,2024-07-29,2,158.52,317.04
ORD_002592,CUST_0351,PROD_0155,2024-06-27,2,143.93,287.86
ORD_002593,CUST_0408,PROD_0046,2024-08-02,5,64.07,320.35
ORD_002594,CUST_0329,PROD_0029,2023-11-10,2,196.16,392.32
ORD_002595,CUST_0370,PROD_0018,2022-01-15,1,148.94,148.94
ORD_002596,CUST_0350,PROD_0174,2024-04-12,5,47.31,236.55
ORD_002597,CUST_0241,PROD_0099,2022-05-25,4,399.69,1598.76
ORD_002598,CUST_0491,PROD_0067,2022-09-05,5,74.89,374.45
ORD_002599,CUST_0332,PROD_0137,2022-02-18,4,237.04,948.16
ORD_002600,CUST_0247,PROD_0186,2022-05-03,3,258.0,774.0
ORD_002601,CUST_0416,PROD_0102,2022-03-23,3,182.36,547.08
ORD_002602,CUST_0205,PROD_0184,2024-11-13,5,534.5,2672.5
ORD_002603,CUST_0064,PROD_0027,2022-10-26,3,409.16,1227.48
ORD_002604,CUST_0389,PROD_0149,2022-08-17,2,228.02,456.04
ORD_002605,CUST_0188,PROD_0106,2023-11-27,3,23.06,69.18
ORD_002606,CUST_0408,PROD_0124,2023-03-07,3,134.87,404.61
ORD_002607,CUST_0050,PROD_0085,2022-06-01,4,54.99,219.96
ORD_002608,CUST_0461,PROD_0182,2024-10-03,2,296.63,593.26
ORD_002609,CUST_0388,PROD_0067,2023-12-03,4,74.89,299.56
ORD_002610,CUST_0170,PROD_0116,2023-06-13,5,401.54,2007.7
ORD_002611,CUST_0141,PROD_0153,2022-03-15,2,408.84,817.68
ORD_002612,CUST_0076,PROD_0134,2023-08-14,1,492.74,492.74
ORD_002613,CUST_0114,PROD_0095,2024-01-13,3,553.24,1659.72
ORD_002614,CUST_0158,PROD_0184,2022-11-21,7,534.5,3741.5
ORD_002615,CUST_0244,PROD_0183,2024-06-19,3,105.02,315.06
ORD_002616,CUST_0080,PROD_0191,2022-09-21,2,133.98,267.96
ORD_002617,CUST_0312,PROD_0075,2024-02-26,3,292.77,878.31
ORD_002618,CUST_0327,PROD_0059,2022-02-27,2,94.69,189.38
ORD_002619,CUST_0299,PROD_0078,2022-10-31,5,335.3,1676.5
ORD_002620,CUST_0007,PROD_0067,2024-01-16,5,74.89,374.45
ORD_002621,CUST_0382,PROD_0133,2024-04-11,4,411.01,1644.04
ORD_002622,CUST_0317,PROD_0044,2023-12-06,3,98.96,296.88
ORD_002623,CUST_0257,PROD_0081,2024-12-07,4,354.41,1417.64
ORD_002624,CUST_0475,PROD_0125,2022-12-13,7,297.31,2081.17
ORD_002625,CUST_0248,PROD_0098,2022-01-30,1,246.9,246.9
ORD_002626,CUST_0176,PROD_0058,2023-09-26,2,409.91,819.82
ORD_002627,CUST_0115,PROD_0039,2023-07-24,5,487.3,2436.5
ORD_002628,CUST_0399,PROD_0187,2022-09-02,2,184.96,369.92
ORD_002629,CUST_0183,PROD_0128,2024-07-29,5,129.63,648.15
ORD_002630,CUST_0468,PROD_0164,2022-01-25,5,154.06,770.3
ORD_002631,CUST_0460,PROD_0059,2023-02-19,3,94.69,284.07
ORD_002632,CUST_0341,PROD_0009,2024-03-27,1,151.5,151.5
ORD_002633,CUST_0488,PROD_0085,2024-11-05,1,54.99,54.99
ORD_002634,CUST_0493,PROD_0137,2022-06-12,1,237.04,237.04
ORD_002635,CUST_0229,PROD_0146,2024-12-06,2,119.37,238.74
ORD_002636,CUST_0409,PROD_0190,2023-01-10,2,120.46,240.92
ORD_002637,CUST_0117,PROD_0177,2024-07-23,2,360.73,721.46
ORD_002638,CUST_0021,PROD_0156,2023-06-29,5,120.53,602.65
ORD_002639,CUST_0143,PROD_0024,2023-01-25,1,161.69,161.69
ORD_002640,CUST_0464,PROD_0034,2024-12-06,3,34.77,104.31
ORD_002641,CUST_0117,PROD_0063,2024-09-04,4,56.6,226.4
ORD_002642,CUST_0051,PROD_0138,2022-04-15,3,433.45,1300.35
ORD_002643,CUST_0405,PROD_0163,2022-05-30,2,97.58,195.16
ORD_002644,CUST_0245,PROD_0030,2024-06-24,1,183.28,183.28
ORD_002645,CUST_0244,PROD_0051,2022-07-24,5,160.68,803.4
ORD_002646,CUST_0302,PROD_0056,2024-09-24,3,304.17,912.51
ORD_002647,CUST_0292,PROD_0003,2024-05-30,1,206.06,206.06
ORD_002648,CUST_0369,PROD_0114,2023-02-03,5,14.55,72.75
ORD_002649,CUST_0413,PROD_0163,2024-07-23,1,97.58,97.58
ORD_002650,CUST_0129,PROD_0194,2024-04-13,5,158.03,790.15
ORD_002651,CUST_0139,PROD_0127,2022-12-28,4,233.49,933.96
ORD_002652,CUST_0264,PROD_0073,2023-09-06,3,50.39,151.17
ORD_002653,CUST_0445,PROD_0137,2023-05-25,3,237.04,711.12
ORD_002654,CUST_0141,PROD_0174,2024-10-27,3,47.31,141.93
ORD_002655,CUST_0321,PROD_0113,2022-08-17,2,321.72,643.44
ORD_002656,CUST_0250,PROD_0002,2023-10-16,5,292.23,1461.15
ORD_002657,CUST_0241,PROD_0127,2022-12-01,2,233.49,466.98
ORD_002658,CUST_0222,PROD_0173,2023-09-16,1,181.72,181.72
ORD_002659,CUST_0474,PROD_0114,2023-12-03,8,14.55,116.4
ORD_002660,CUST_0100,PROD_0200,2022-08-11,2,74.45,148.9
ORD_002661,CUST_0110,PROD_0079,2024-10-24,3,269.23,807.69
ORD_002662,CUST_0164,PROD_0197,2024-12-22,5,160.7,803.5
ORD_002663,CUST_0154,PROD_0157,2023-03-07,5,169.97,849.85
ORD_002664,CUST_0345,PROD_0040,2023-10-26,2,53.4,106.8
ORD_002665,CUST_0099,PROD_0197,2024-03-22,2,160.7,321.4
ORD_002666,CUST_0437,PROD_0041,2022-11-18,5,204.61,1023.05
ORD_002667,CUST_0243,PROD_0168,2024-05-03,3,439.08,1317.24
ORD_002668,CUST_0118,PROD_0068,2024-08-24,3,36.76,110.28
ORD_002669,CUST_0190,PROD_0038,2023-09-20,3,116.72,350.16
ORD_002670,CUST_0373,PROD_0091,2023-10-08,4,296.27,1185.08
ORD_002671,CUST_0158,PROD_0109,2024-03-16,4,284.32,1137.28
ORD_002672,CUST_0003,PROD_0196,2024-04-07,1,234.11,234.11
ORD_002673,CUST_0496,PROD_0105,2023-12-26,3,54.51,163.53
ORD_002674,CUST_0393,PROD_0071,2022-02-09,2,139.03,278.06
ORD_002675,CUST_0107,PROD_0170,2023-06-09,3,251.97,755.91
ORD_002676,CUST_0427,PROD_0096,2022-02-18,3,79.07,237.21
ORD_002677,CUST_0219,PROD_0098,2023-10-30,5,246.9,1234.5
ORD_002678,CUST_0287,PROD_0190,2023-02-13,2,120.46,240.92
ORD_002679,CUST_0317,PROD_0129,2024-06-20,3,177.5,532.5
ORD_002680,CUST_0055,PROD_0020,2023-05-13,2,174.09,348.18
ORD_002681,CUST_0167,PROD_0186,2024-09-09,5,258.0,1290.0
ORD_002682,CUST_0241,PROD_0012,2024-03-09,4,112.4,449.6
ORD_002683,CUST_0128,PROD_0072,2024-02-08,1,278.99,278.99
ORD_002684,CUST_0052,PROD_0015,2023-12-03,4,326.68,1306.72
ORD_002685,CUST_0225,PROD_0073,2022-08-16,4,50.39,201.56
ORD_002686,CUST_0069,PROD_0192,2022-06-01,3,183.57,550.71
ORD_002687,CUST_0397,PROD_0188,2024-04-27,2,384.35,768.7
ORD_002688,CUST_0448,PROD_0039,2023-09-05,5,487.3,2436.5
ORD_002689,CUST_0103,PROD_0144,2022-06-30,4,211.4,845.6
ORD_002690,CUST_0126,PROD_0084,2023-06-18,5,259.19,1295.95
ORD_002691,CUST_0272,PROD_0075,2022-02-14,2,292.77,585.54
ORD_002692,CUST_0396,PROD_0198,2022-05-20,3,315.86,947.58
ORD_002693,CUST_0491,PROD_0093,2024-07-02,2,118.47,236.94
ORD_002694,CUST_0095,PROD_0083,2024-08-17,2,229.72,459.44
ORD_002695,CUST_0236,PROD_0093,2023-11-14,3,118.47,355.41
ORD_002696,CUST_0361,PROD_0067,2023-06-07,5,74.89,374.45
ORD_002697,CUST_0383,PROD_0006,2022-10-15,1,234.09,234.09
ORD_002698,CUST_0329,PROD_0106,2024-05-25,4,23.06,92.24
ORD_002699,CUST_0413,PROD_0125,2022-04-09,5,297.31,1486.55
ORD_002700,CUST_0031,PROD_0132,2024-02-04,1,46.11,46.11
ORD_002701,CUST_0290,PROD_0112,2022-03-07,5,235.15,1175.75
ORD_002702,CUST_0448,PROD_0084,2024-10-04,3,259.19,777.57
ORD_002703,CUST_0295,PROD_0086,2022-05-18,1,110.75,110.75
ORD_002704,CUST_0290,PROD_0024,2022-08-19,5,161.69,808.45
ORD_002705,CUST_0082,PROD_0132,2022-06-29,5,46.11,230.55
ORD_002706,CUST_0473,PROD_0120,2023-01-26,1,374.53,374.53
ORD_002707,CUST_0393,PROD_0176,2024-06-01,3,215.1,645.3
ORD_002708,CUST_0239,PROD_0116,2022-11-08,3,401.54,1204.62
ORD_002709,CUST_0332,PROD_0148,2023-11-27,6,166.46,998.76
ORD_002710,CUST_0355,PROD_0190,2024-06-04,1,120.46,120.46
ORD_002711,CUST_0206,PROD_0148,2023-08-25,1,166.46,166.46
ORD_002712,CUST_0320,PROD_0100,2022-02-08,1,19.2,19.2
ORD_002713,CUST_0116,PROD_0083,2024-05-24,2,229.72,459.44
ORD_002714,CUST_0133,PROD_0058,2023-10-31,5,409.91,2049.55
ORD_002715,CUST_0235,PROD_0168,2023-02-15,5,439.08,2195.4
ORD_002716,CUST_0474,PROD_0091,2022-11-09,3,296.27,888.81
ORD_002717,CUST_0106,PROD_0079,2023-01-07,1,269.23,269.23
ORD_002718,CUST_0014,PROD_0137,2022-03-22,2,237.04,474.08
ORD_002719,CUST_0277,PROD_0090,2022-05-22,3,219.12,657.36
ORD_002720,CUST_0446,PROD_0081,2023-04-17,2,354.41,708.82
ORD_002721,CUST_0104,PROD_0078,2022-12-01,7,335.3,2347.1
ORD_002722,CUST_0120,PROD_0056,2023-12-29,1,304.17,304.17
ORD_002723,CUST_0461,PROD_0113,2022-09-10,4,321.72,1286.88
ORD_002724,CUST_0014,PROD_0114,2023-03-04,4,14.55,58.2
ORD_002725,CUST_0026,PROD_0115,2024-06-17,4,59.75,239.0
ORD_002726,CUST_0102,PROD_0053,2024-02-19,5,118.99,594.95
ORD_002727,CUST_0418,PROD_0032,2022-07-10,2,132.5,265.0
ORD_002728,CUST_0260,PROD_0149,2024-11-23,1,228.02,228.02
ORD_002729,CUST_0108,PROD_0031,2024-09-28,5,220.99,1104.95
ORD_002730,CUST_0184,PROD_0192,2023-10-11,4,183.57,734.28
ORD_002731,CUST_0098,PROD_0054,2022-07-05,5,356.32,1781.6
ORD_002732,CUST_0185,PROD_0123,2023-06-07,5,471.43,2357.15
ORD_002733,CUST_0058,PROD_0117,2022-02-03,1,279.62,279.62
ORD_002734,CUST_0195,PROD_0108,2024-03-30,1,559.38,559.38
ORD_002735,CUST_0182,PROD_0093,2023-09-27,1,118.47,118.47
ORD_002736,CUST_0223,PROD_0167,2023-09-08,2,186.8,373.6
ORD_002737,CUST_0360,PROD_0022,2024-03-09,4,213.0,852.0
ORD_002738,CUST_0009,PROD_0071,2023-10-25,1,139.03,139.03
ORD_002739,CUST_0073,PROD_0064,2022-12-30,6,311.36,1868.16
ORD_002740,CUST_0266,PROD_0040,2022-10-15,4,53.4,213.6
ORD_002741,CUST_0391,PROD_0010,2022-05-06,5,84.64,423.2
ORD_002742,CUST_0411,PROD_0054,2023-08-24,3,356.32,1068.96
ORD_002743,CUST_0317,PROD_0107,2022-11-19,5,79.38,396.9
ORD_002744,CUST_0480,PROD_0133,2022-11-07,2,411.01,822.02
ORD_002745,CUST_0474,PROD_0029,2022-11-29,1,196.16,196.16
ORD_002746,CUST_0157,PROD_0104,2024-02-04,3,358.17,1074.51
ORD_002747,CUST_0319,PROD_0083,2022-02-28,1,229.72,229.72
ORD_002748,CUST_0170,PROD_0008,2024-08-21,1,261.87,261.87
ORD_002749,CUST_0377,PROD_0037,2024-04-14,1,372.07,372.07
ORD_002750,CUST_0277,PROD_0097,2024-12-11,2,182.48,364.96
ORD_002751,CUST_0008,PROD_0090,2023-04-02,1,219.12,219.12
ORD_002752,CUST_0215,PROD_0017,2022-08-19,4,359.59,1438.36
ORD_002753,CUST_0238,PROD_0107,2024-06-20,2,79.38,158.76
ORD_002754,CUST_0439,PROD_0155,2022-01-02,3,143.93,431.79
ORD_002755,CUST_0244,PROD_0121,2023-06-11,2,47.8,95.6
ORD_002756,CUST_0166,PROD_0169,2024-01-19,5,471.43,2357.15
ORD_002757,CUST_0343,PROD_0184,2022-07-17,4,534.5,2138.0
ORD_002758,CUST_0253,PROD_0192,2023-02-06,2,183.57,367.14
ORD_002759,CUST_0113,PROD_0132,2022-09-23,2,46.11,92.22
ORD_002760,CUST_0116,PROD_0169,2022-06-18,1,471.43,471.43
ORD_002761,CUST_0368,PROD_0104,2023-08-02,5,358.17,1790.85
ORD_002762,CUST_0054,PROD_0064,2023-04-09,3,311.36,934.08
ORD_002763,CUST_0095,PROD_0187,2023-09-09,3,184.96,554.88
ORD_002764,CUST_0364,PROD_0119,2024-11-30,7,158.52,1109.64
ORD_002765,CUST_0453,PROD_0069,2022-09-27,3,317.45,952.35
ORD_002766,CUST_0217,PROD_0096,2022-10-25,5,79.07,395.35
ORD_002767,CUST_0378,PROD_0009,2024-02-28,1,151.5,151.5
ORD_002768,CUST_0407,PROD_0051,2023-01-09,1,160.68,160.68
ORD_002769,CUST_0074,PROD_0163,2022-03-11,2,97.58,195.16
ORD_002770,CUST_0083,PROD_0102,2023-10-23,1,182.36,182.36
ORD_002771,CUST_0293,PROD_0124,2024-09-17,3,134.87,404.61
ORD_002772,CUST_0097,PROD_0161,2024-04-10,4,183.29,733.16
ORD_002773,CUST_0110,PROD_0117,2023-06-23,5,279.62,1398.1
ORD_002774,CUST_0226,PROD_0031,2023-07-27,5,220.99,1104.95
ORD_002775,CUST_0474,PROD_0087,2023-11-22,2,69.28,138.56
ORD_002776,CUST_0414,PROD_0125,2024-07-23,1,297.31,297.31
ORD_002777,CUST_0343,PROD_0088,2024-11-29,3,31.25,93.75
ORD_002778,CUST_0188,PROD_0110,2022-02-22,5,265.49,1327.45
ORD_002779,CUST_0065,PROD_0025,2023-04-11,4,174.34,697.36
ORD_002780,CUST_0425,PROD_0029,2022-09-04,5,196.16,980.8
ORD_002781,CUST_0365,PROD_0076,2022-09-16,3,385.95,1157.85
ORD_002782,CUST_0158,PROD_0116,2024-06-12,5,401.54,2007.7
ORD_002783,CUST_0482,PROD_0022,2024-10-30,2,213.0,426.0
ORD_002784,CUST_0204,PROD_0131,2023-02-04,2,269.05,538.1
ORD_002785,CUST_0431,PROD_0175,2023-03-31,1,154.58,154.58
ORD_002786,CUST_0102,PROD_0188,2023-12-26,7,384.35,2690.45
ORD_002787,CUST_0078,PROD_0145,2024-12-22,6,97.74,586.44
ORD_002788,CUST_0273,PROD_0093,2023-04-17,5,118.47,592.35
ORD_002789,CUST_0086,PROD_0096,2022-11-22,1,79.07,79.07
ORD_002790,CUST_0326,PROD_0163,2023-04-09,2,97.58,195.16
ORD_002791,CUST_0277,PROD_0157,2024-05-18,2,169.97,339.94
ORD_002792,CUST_0143,PROD_0013,2024-03-31,3,85.88,257.64
ORD_002793,CUST_0200,PROD_0134,2024-05-12,4,492.74,1970.96
ORD_002794,CUST_0240,PROD_0083,2022-10-06,3,229.72,689.16
